# Messreihen
# Nr,Temp_C,Speed_mm_s,Dauer_s
# 1,200.0,1.16,380.0
#
sample_seq,millis_ms,kraft_N,temperatur,motor_geschwindigkeit,error_flags,sd_write_us,loop_duration_us
4711,1669366,2.140,200.09,1.16,0,0,2
4712,1669416,2.123,200.09,1.16,0,0,3
4713,1669466,2.160,200.09,1.16,0,0,3
4714,1669516,2.184,199.94,1.16,0,0,3
4715,1669566,2.248,199.94,1.16,0,0,7
4716,1669616,2.289,199.94,1.16,0,0,2
4717,1669666,2.258,199.94,1.16,0,0,3
4718,1669716,2.261,200.02,1.16,0,0,7
4719,1669766,2.269,200.02,1.16,0,0,3
4720,1669816,2.224,200.02,1.16,0,0,2
4721,1669866,2.213,200.02,1.16,0,0,3
4722,1669916,2.209,200.02,1.16,0,0,3
4723,1669966,2.285,200.02,1.16,0,0,7
4724,1670016,2.313,200.02,1.16,0,0,3
4725,1670066,2.230,200.02,1.16,0,0,3
4726,1670116,2.225,200.02,1.16,0,0,9
4727,1670166,2.173,200.02,1.16,0,0,3
4728,1670216,2.134,200.02,1.16,0,0,3
4729,1670266,2.183,200.02,1.16,0,0,2
4730,1670316,2.247,200.02,1.16,0,0,3
4731,1670366,2.299,199.94,1.16,0,0,7
4732,1670416,2.307,199.94,1.16,0,0,2
4733,1670466,2.263,199.94,1.16,0,0,2
4734,1670516,2.244,199.98,1.16,0,0,7
4735,1670566,2.216,199.98,1.16,0,0,3
4736,1670616,2.213,199.98,1.16,0,0,3
4737,1670666,2.320,200.05,1.16,0,0,3
4738,1670716,2.361,200.05,1.16,0,0,3
4739,1670766,2.335,200.05,1.16,0,0,7
4740,1670816,2.336,200.02,1.16,0,0,3
4741,1670866,2.314,200.02,1.16,0,0,3
4742,1670916,2.282,200.02,1.16,0,0,7
4743,1670966,2.229,200.02,1.16,0,0,3
4744,1671016,2.183,199.98,1.16,0,0,2
4745,1671066,2.217,199.98,1.16,0,0,3
4746,1671116,2.252,199.98,1.16,0,0,3
4747,1671166,2.269,200.09,1.16,0,0,7
4748,1671216,2.276,200.09,1.16,0,0,2
4749,1671266,2.271,200.09,1.16,0,0,3
4750,1671316,2.315,199.98,1.16,0,0,3
4751,1671366,2.264,199.98,1.16,0,0,3
4752,1671416,2.165,199.98,1.16,0,0,3
4753,1671466,2.238,200.05,1.16,0,0,3
4754,1671516,2.369,200.05,1.16,0,0,3
4755,1671566,2.299,200.05,1.16,0,0,7
4756,1671616,2.195,200.05,1.16,0,0,3
4757,1671666,2.146,200.02,1.16,0,0,3
4758,1671716,2.144,200.02,1.16,0,0,7
4759,1671766,2.178,200.02,1.16,0,0,3
4760,1671816,2.137,200.05,1.16,0,0,3
4761,1671866,2.180,200.05,1.16,0,0,3
4762,1671916,2.247,200.05,1.16,0,0,3
4763,1671966,2.308,200.02,1.16,0,0,7
4764,1672016,2.351,200.02,1.16,0,0,2
4765,1672066,2.297,200.02,1.16,0,0,3
4766,1672116,2.199,199.98,1.16,0,0,3
4767,1672166,2.199,199.98,1.16,0,0,3
4768,1672216,2.229,199.98,1.16,0,0,3
4769,1672266,2.203,199.98,1.16,0,0,3
4770,1672316,2.191,200.05,1.16,0,0,3
4771,1672366,2.200,200.05,1.16,0,0,9
4772,1672416,2.248,200.05,1.16,0,17511,3
4773,1672466,2.234,200.05,1.16,0,0,3
4774,1672516,2.166,200.05,1.16,0,0,7
4775,1672566,2.135,200.05,1.16,0,0,3
4776,1672616,2.106,200.09,1.16,0,0,3
4777,1672666,2.169,200.09,1.16,0,0,2
4778,1672716,2.286,200.09,1.16,0,0,3
4779,1672766,2.261,199.98,1.16,0,0,3
4780,1672816,2.172,199.98,1.16,0,0,3
4781,1672866,2.207,199.98,1.16,0,0,2
4782,1672916,2.189,199.98,1.16,0,0,7
4783,1672966,2.105,200.02,1.16,0,0,3
4784,1673016,2.076,200.02,1.16,0,0,3
4785,1673066,2.173,200.02,1.16,0,0,3
4786,1673116,2.243,200.02,1.16,0,0,3
4787,1673166,2.222,200.02,1.16,0,0,7
4788,1673216,2.185,200.02,1.16,0,0,3
4789,1673266,2.201,200.09,1.16,0,0,3
4790,1673316,2.180,200.09,1.16,0,0,7
4791,1673366,2.224,200.09,1.16,0,0,3
4792,1673416,2.293,200.09,1.16,0,0,3
4793,1673466,2.281,199.98,1.16,0,0,3
4794,1673516,2.299,199.98,1.16,0,0,3
4795,1673566,2.341,199.98,1.16,0,0,7
4796,1673616,2.237,199.94,1.16,0,0,3
4797,1673666,2.162,199.94,1.16,0,0,3
4798,1673716,2.156,199.94,1.16,0,0,7
4799,1673766,2.070,200.05,1.16,0,0,3
4800,1673816,2.178,200.05,1.16,0,0,3
4801,1673866,2.288,200.05,1.16,0,0,3
4802,1673916,2.263,200.09,1.16,0,0,3
4803,1673966,2.251,200.09,1.16,0,0,7
4804,1674016,2.202,200.09,1.16,0,0,3
4805,1674066,2.216,200.09,1.16,0,0,3
4806,1674116,2.244,200.05,1.16,0,0,7
4807,1674166,2.157,200.05,1.16,0,0,3
4808,1674216,2.156,200.05,1.16,0,0,3
4809,1674266,2.314,200.09,1.16,0,0,3
4810,1674316,2.326,200.09,1.16,0,0,3
4811,1674366,2.250,200.09,1.16,0,0,7
4812,1674416,2.203,200.05,1.16,0,0,2
4813,1674466,2.177,200.05,1.16,0,0,3
4814,1674516,2.218,200.05,1.16,0,0,2
4815,1674566,2.199,200.02,1.16,0,0,3
4816,1674616,2.199,200.02,1.16,0,0,3
4817,1674666,2.287,200.02,1.16,0,0,3
4818,1674716,2.275,200.02,1.16,0,0,2
4819,1674766,2.293,199.98,1.16,0,0,7
4820,1674816,2.347,199.98,1.16,0,0,2
4821,1674866,2.274,199.98,1.16,0,0,3
4822,1674916,2.147,199.98,1.16,0,0,7
4823,1674966,2.167,199.98,1.16,0,0,3
4824,1675016,2.237,199.98,1.16,0,0,3
4825,1675066,2.200,200.05,1.16,0,0,3
4826,1675116,2.167,200.05,1.16,0,0,3
4827,1675166,2.177,200.05,1.16,0,0,7
4828,1675216,2.210,199.98,1.16,0,0,2
4829,1675266,2.227,199.98,1.16,0,0,3
4830,1675316,2.175,199.98,1.16,0,0,3
4831,1675366,2.193,199.98,1.16,0,0,3
4832,1675416,2.265,200.05,1.16,0,0,2
4833,1675466,2.369,200.05,1.16,0,0,13
4834,1675516,2.441,200.05,1.16,0,0,3
4835,1675566,2.369,199.98,1.16,0,0,7
4836,1675616,2.240,199.98,1.16,0,0,3
4837,1675666,2.242,199.98,1.16,0,0,3
4838,1675716,2.242,200.09,1.16,0,0,2
4839,1675766,2.145,200.09,1.16,0,0,3
4840,1675816,2.173,200.09,1.16,0,0,3
4841,1675866,2.249,199.94,1.16,0,0,3
4842,1675916,2.263,199.94,1.16,0,0,2
4843,1675966,2.262,199.94,1.16,0,0,3
4844,1676016,2.229,199.94,1.16,0,0,2
4845,1676066,2.196,199.91,1.16,0,0,3
4846,1676116,2.154,199.91,1.16,0,0,3
4847,1676166,2.198,199.91,1.16,0,0,3
4848,1676216,2.382,200.02,1.16,0,0,3
4849,1676266,2.415,200.02,1.16,0,0,3
4850,1676316,2.275,200.02,1.16,0,0,3
4851,1676366,2.260,200.02,1.16,0,0,7
4852,1676416,2.255,200.02,1.16,0,0,3
4853,1676466,2.156,200.02,1.16,0,0,2
4854,1676516,2.081,200.02,1.16,0,0,3
4855,1676566,2.170,200.02,1.16,0,0,2
4856,1676616,2.305,200.02,1.16,0,0,2
4857,1676666,2.297,200.02,1.16,0,0,2
4858,1676716,2.251,200.02,1.16,0,0,3
4859,1676766,2.245,200.02,1.16,0,0,2
4860,1676816,2.181,200.02,1.16,0,0,3
4861,1676866,2.197,199.98,1.16,0,0,3
4862,1676916,2.285,199.98,1.16,0,0,3
4863,1676966,2.314,199.98,1.16,0,0,3
4864,1677016,2.314,199.98,1.16,0,0,3
4865,1677066,2.320,199.98,1.16,0,0,3
4866,1677116,2.279,199.98,1.16,0,0,3
4867,1677166,2.200,199.98,1.16,0,0,3
4868,1677216,2.177,199.98,1.16,0,0,3
4869,1677266,2.150,199.98,1.16,0,0,3
4870,1677316,2.156,199.98,1.16,0,0,3
4871,1677366,2.228,199.94,1.16,0,0,3
4872,1677416,2.256,199.94,1.16,0,25628,3
4873,1677466,2.261,199.94,1.16,0,0,3
4874,1677516,2.221,199.98,1.16,0,0,3
4875,1677566,2.208,199.98,1.16,0,0,7
4876,1677616,2.253,199.98,1.16,0,0,2
4877,1677666,2.279,200.02,1.16,0,0,2
4878,1677716,2.245,200.02,1.16,0,0,7
4879,1677766,2.299,200.02,1.16,0,0,3
4880,1677816,2.330,200.02,1.16,0,0,3
4881,1677866,2.241,200.05,1.16,0,0,3
4882,1677916,2.215,200.05,1.16,0,0,2
4883,1677966,2.234,200.05,1.16,0,0,6
4884,1678016,2.303,199.94,1.16,0,0,2
4885,1678066,2.261,199.94,1.16,0,0,2
4886,1678116,2.273,199.94,1.16,0,0,6
4887,1678166,2.347,199.98,1.16,0,0,2
4888,1678216,2.321,199.98,1.16,0,0,2
4889,1678266,2.321,199.98,1.16,0,0,2
4890,1678316,2.319,199.98,1.16,0,0,2
4891,1678366,2.265,199.98,1.16,0,0,7
4892,1678416,2.211,199.98,1.16,0,0,3
4893,1678466,2.211,199.98,1.16,0,0,3
4894,1678516,2.241,199.98,1.16,0,0,3
4895,1678566,2.224,199.98,1.16,0,0,2
4896,1678616,2.204,199.98,1.16,0,0,3
4897,1678666,2.216,200.02,1.16,0,0,2
4898,1678716,2.192,200.02,1.16,0,0,2
4899,1678766,2.180,200.02,1.16,0,0,2
4900,1678816,2.169,199.94,1.16,0,0,2
4901,1678866,2.293,199.94,1.16,0,0,3
4902,1678916,2.431,199.94,1.16,0,0,2
4903,1678966,2.391,199.91,1.16,0,0,2
4904,1679016,2.322,199.91,1.16,0,0,7
4905,1679066,2.332,199.91,1.16,0,0,3
4906,1679116,2.312,199.91,1.16,0,0,2
4907,1679166,2.226,199.94,1.16,0,0,2
4908,1679216,2.230,199.94,1.16,0,0,3
4909,1679266,2.327,199.94,1.16,0,0,2
4910,1679316,2.354,199.98,1.16,0,0,2
4911,1679366,2.320,199.98,1.16,0,0,2
4912,1679416,2.254,199.98,1.16,0,0,7
4913,1679466,2.223,199.98,1.16,0,0,2
4914,1679516,2.213,199.98,1.16,0,0,2
4915,1679566,2.200,199.98,1.16,0,0,3
4916,1679616,2.177,199.91,1.16,0,0,3
4917,1679666,2.232,199.91,1.16,0,0,3
4918,1679716,2.259,199.91,1.16,0,0,3
4919,1679766,2.232,199.91,1.16,0,0,3
4920,1679816,2.209,199.98,1.16,0,0,7
4921,1679866,2.200,199.98,1.16,0,0,3
4922,1679916,2.161,199.98,1.16,0,0,3
4923,1679966,2.183,199.94,1.16,0,0,3
4924,1680016,2.198,199.94,1.16,0,0,3
4925,1680066,2.286,199.94,1.16,0,0,3
4926,1680116,2.377,199.94,1.16,0,0,3
4927,1680166,2.330,199.94,1.16,0,0,2
4928,1680216,2.272,199.94,1.16,0,0,7
4929,1680266,2.268,199.98,1.16,0,0,2
4930,1680316,2.277,199.98,1.16,0,0,3
4931,1680366,2.253,199.98,1.16,0,0,2
4932,1680416,2.230,199.98,1.16,0,0,3
4933,1680466,2.327,199.91,1.16,0,0,2
4934,1680516,2.350,199.91,1.16,0,0,3
4935,1680566,2.267,199.91,1.16,0,0,3
4936,1680616,2.195,200.05,1.16,0,0,7
4937,1680666,2.170,200.05,1.16,0,0,3
4938,1680716,2.137,200.05,1.16,0,0,2
4939,1680766,2.108,199.87,1.16,0,0,2
4940,1680816,2.179,199.87,1.16,0,0,3
4941,1680866,2.229,199.87,1.16,0,0,2
4942,1680916,2.220,199.94,1.16,0,0,2
4943,1680966,2.219,199.94,1.16,0,0,3
4944,1681016,2.221,199.94,1.16,0,0,7
4945,1681066,2.212,199.94,1.16,0,0,3
4946,1681116,2.181,199.98,1.16,0,0,3
4947,1681166,2.176,199.98,1.16,0,0,3
4948,1681216,2.202,199.98,1.16,0,0,3
4949,1681266,2.305,199.91,1.16,0,0,3
4950,1681316,2.323,199.91,1.16,0,0,3
4951,1681366,2.284,199.91,1.16,0,0,3
4952,1681416,2.318,199.91,1.16,0,0,7
4953,1681466,2.329,199.91,1.16,0,0,3
4954,1681516,2.237,199.91,1.16,0,0,3
4955,1681566,2.159,199.91,1.16,0,0,3
4956,1681616,2.157,199.94,1.16,0,0,3
4957,1681666,2.278,199.94,1.16,0,0,3
4958,1681716,2.274,199.94,1.16,0,0,3
4959,1681766,2.224,199.94,1.16,0,0,3
4960,1681816,2.225,199.94,1.16,0,0,7
4961,1681866,2.225,199.94,1.16,0,0,3
4962,1681916,2.197,199.94,1.16,0,0,3
4963,1681966,2.148,199.94,1.16,0,0,3
4964,1682016,2.201,199.94,1.16,0,0,3
4965,1682066,2.304,199.94,1.16,0,0,3
4966,1682116,2.305,199.94,1.16,0,0,3
4967,1682166,2.256,199.94,1.16,0,0,3
4968,1682216,2.231,199.94,1.16,0,0,7
4969,1682266,2.276,199.98,1.16,0,0,3
4970,1682316,2.312,199.98,1.16,0,0,3
4971,1682366,2.232,199.98,1.16,0,0,3
4972,1682416,2.210,199.91,1.16,0,17340,3
4973,1682466,2.348,199.91,1.16,0,0,3
4974,1682516,2.420,199.91,1.16,0,0,2
4975,1682566,2.372,199.83,1.16,0,0,3
4976,1682616,2.344,199.83,1.16,0,0,7
4977,1682666,2.315,199.83,1.16,0,0,3
4978,1682716,2.278,199.94,1.16,0,0,3
4979,1682766,2.263,199.94,1.16,0,0,3
4980,1682816,2.324,199.94,1.16,0,0,3
4981,1682866,2.314,199.94,1.16,0,0,3
4982,1682916,2.257,199.91,1.16,0,0,3
4983,1682966,2.242,199.91,1.16,0,0,2
4984,1683016,2.248,199.91,1.16,0,0,9
4985,1683066,2.195,200.02,1.16,0,0,3
4986,1683116,2.126,200.02,1.16,0,0,3
4987,1683166,2.135,200.02,1.16,0,0,3
4988,1683216,2.244,199.94,1.16,0,0,3
4989,1683266,2.274,199.94,1.16,0,0,3
4990,1683316,2.244,199.94,1.16,0,0,2
4991,1683366,2.243,200.02,1.16,0,0,3
4992,1683416,2.265,200.02,1.16,0,0,7
4993,1683466,2.279,200.02,1.16,0,0,3
4994,1683516,2.248,200.02,1.16,0,0,3
4995,1683566,2.198,199.98,1.16,0,0,3
4996,1683616,2.249,199.98,1.16,0,0,3
4997,1683666,2.321,199.98,1.16,0,0,3
4998,1683716,2.306,200.02,1.16,0,0,3
4999,1683766,2.250,200.02,1.16,0,0,3
5000,1683816,2.230,200.02,1.16,0,0,7
5001,1683866,2.260,199.87,1.16,0,0,2
5002,1683916,2.229,199.87,1.16,0,0,3
5003,1683966,2.240,199.87,1.16,0,0,3
5004,1684016,2.296,199.98,1.16,0,0,3
5005,1684066,2.298,199.98,1.16,0,0,3
5006,1684116,2.321,199.98,1.16,0,0,3
5007,1684166,2.288,199.98,1.16,0,0,2
5008,1684216,2.217,199.87,1.16,0,0,6
5009,1684266,2.170,199.87,1.16,0,0,2
5010,1684316,2.176,199.87,1.16,0,0,3
5011,1684366,2.193,199.98,1.16,0,0,2
5012,1684416,2.232,199.98,1.16,0,0,2
5013,1684466,2.270,199.98,1.16,0,0,2
5014,1684516,2.295,199.94,1.16,0,0,3
5015,1684566,2.249,199.94,1.16,0,0,3
5016,1684616,2.273,199.94,1.16,0,0,7
5017,1684666,2.272,199.98,1.16,0,0,3
5018,1684716,2.231,199.98,1.16,0,0,3
5019,1684766,2.253,199.98,1.16,0,0,2
5020,1684816,2.348,199.98,1.16,0,0,2
5021,1684866,2.309,199.91,1.16,0,0,2
5022,1684916,2.251,199.91,1.16,0,0,3
5023,1684966,2.186,199.91,1.16,0,0,3
5024,1685016,2.205,200.05,1.16,0,0,7
5025,1685066,2.181,200.05,1.16,0,0,2
5026,1685116,2.188,200.05,1.16,0,0,3
5027,1685166,2.251,199.94,1.16,0,0,2
5028,1685216,2.278,199.94,1.16,0,0,2
5029,1685266,2.300,199.94,1.16,0,0,3
5030,1685316,2.289,199.94,1.16,0,0,3
5031,1685366,2.232,199.98,1.16,0,0,3
5032,1685416,2.174,199.98,1.16,0,0,7
5033,1685466,2.137,199.98,1.16,0,0,3
5034,1685516,2.138,199.87,1.16,0,0,3
5035,1685566,2.229,199.87,1.16,0,0,3
5036,1685616,2.247,199.87,1.16,0,0,3
5037,1685666,2.224,199.98,1.16,0,0,3
5038,1685716,2.227,199.98,1.16,0,0,3
5039,1685766,2.220,199.98,1.16,0,0,3
5040,1685816,2.226,199.83,1.16,0,0,3
5041,1685866,2.211,199.83,1.16,0,0,3
5042,1685916,2.191,199.83,1.16,0,0,3
5043,1685966,2.268,199.83,1.16,0,0,3
5044,1686016,2.296,199.94,1.16,0,0,2
5045,1686066,2.316,199.94,1.16,0,0,3
5046,1686116,2.312,199.94,1.16,0,0,3
5047,1686166,2.234,199.87,1.16,0,0,3
5048,1686216,2.170,199.87,1.16,0,0,2
5049,1686266,2.149,199.87,1.16,0,0,3
5050,1686316,2.164,199.94,1.16,0,0,3
5051,1686366,2.224,199.94,1.16,0,0,3
5052,1686416,2.246,199.94,1.16,0,0,3
5053,1686466,2.235,199.94,1.16,0,0,3
5054,1686516,2.215,199.94,1.16,0,0,3
5055,1686566,2.185,199.94,1.16,0,0,3
5056,1686616,2.187,199.94,1.16,0,0,3
5057,1686666,2.156,199.83,1.16,0,0,3
5058,1686716,2.180,199.83,1.16,0,0,3
5059,1686766,2.277,199.83,1.16,0,0,3
5060,1686816,2.291,199.91,1.16,0,0,3
5061,1686866,2.310,199.91,1.16,0,0,3
5062,1686916,2.271,199.91,1.16,0,0,3
5063,1686966,2.183,199.87,1.16,0,0,3
5064,1687016,2.191,199.87,1.16,0,0,3
5065,1687066,2.155,199.87,1.16,0,0,3
5066,1687116,2.156,199.87,1.16,0,0,3
5067,1687166,2.288,199.87,1.16,0,0,3
5068,1687216,2.370,199.87,1.16,0,0,2
5069,1687266,2.321,199.87,1.16,0,0,3
5070,1687316,2.271,199.94,1.16,0,0,2
5071,1687366,2.208,199.94,1.16,0,0,2
5072,1687416,2.209,199.94,1.16,0,17963,11
5073,1687466,2.161,200.02,1.16,0,0,3
5074,1687516,2.179,200.02,1.16,0,0,3
5075,1687566,2.258,200.02,1.16,0,0,3
5076,1687616,2.217,199.87,1.16,0,0,2
5077,1687666,2.210,199.87,1.16,0,0,2
5078,1687716,2.172,199.87,1.16,0,0,3
5079,1687766,2.146,199.87,1.16,0,0,2
5080,1687816,2.123,199.87,1.16,0,0,7
5081,1687866,2.081,199.87,1.16,0,0,2
5082,1687916,2.163,199.87,1.16,0,0,3
5083,1687966,2.266,199.87,1.16,0,0,2
5084,1688016,2.292,199.87,1.16,0,0,3
5085,1688066,2.325,199.87,1.16,0,0,3
5086,1688116,2.297,199.83,1.16,0,0,2
5087,1688166,2.238,199.83,1.16,0,0,2
5088,1688216,2.232,199.83,1.16,0,0,7
5089,1688266,2.186,199.98,1.16,0,0,2
5090,1688316,2.187,199.98,1.16,0,0,3
5091,1688366,2.250,199.98,1.16,0,0,3
5092,1688416,2.256,199.91,1.16,0,0,3
5093,1688466,2.251,199.91,1.16,0,0,3
5094,1688516,2.196,199.91,1.16,0,0,3
5095,1688566,2.205,199.91,1.16,0,0,3
5096,1688616,2.197,199.83,1.16,0,0,7
5097,1688666,2.170,199.83,1.16,0,0,3
5098,1688716,2.234,199.83,1.16,0,0,3
5099,1688766,2.291,199.91,1.16,0,0,3
5100,1688816,2.225,199.91,1.16,0,0,3
5101,1688866,2.240,199.91,1.16,0,0,2
5102,1688916,2.245,199.83,1.16,0,0,2
5103,1688966,2.165,199.83,1.16,0,0,2
5104,1689016,2.135,199.83,1.16,0,0,7
5105,1689066,2.125,199.83,1.16,0,0,3
5106,1689116,2.187,199.91,1.16,0,0,3
5107,1689166,2.229,199.91,1.16,0,0,2
5108,1689216,2.233,199.91,1.16,0,0,2
5109,1689266,2.287,199.87,1.16,0,0,7
5110,1689316,2.281,199.87,1.16,0,0,2
5111,1689366,2.220,199.87,1.16,0,0,2
5112,1689416,2.220,199.94,1.16,0,0,7
5113,1689466,2.249,199.94,1.16,0,0,3
5114,1689516,2.320,199.94,1.16,0,0,2
5115,1689566,2.362,199.80,1.16,0,0,2
5116,1689616,2.321,199.80,1.16,0,0,3
5117,1689666,2.269,199.80,1.16,0,0,7
5118,1689716,2.266,199.80,1.16,0,0,3
5119,1689766,2.216,199.98,1.16,0,0,3
5120,1689816,2.171,199.98,1.16,0,0,7
5121,1689866,2.235,199.98,1.16,0,0,3
5122,1689916,2.253,199.98,1.16,0,0,3
5123,1689966,2.252,199.98,1.16,0,0,3
5124,1690016,2.196,199.98,1.16,0,0,3
5125,1690066,2.218,199.87,1.16,0,0,7
5126,1690116,2.209,199.87,1.16,0,0,3
5127,1690166,2.175,199.87,1.16,0,0,3
5128,1690216,2.273,199.91,1.16,0,0,3
5129,1690266,2.355,199.91,1.16,0,0,3
5130,1690316,2.360,199.91,1.16,0,0,3
5131,1690366,2.376,199.91,1.16,0,0,3
5132,1690416,2.349,199.91,1.16,0,0,3
5133,1690466,2.310,199.91,1.16,0,0,7
5134,1690516,2.283,199.91,1.16,0,0,3
5135,1690566,2.223,199.83,1.16,0,0,3
5136,1690616,2.192,199.83,1.16,0,0,7
5137,1690666,2.235,199.83,1.16,0,0,3
5138,1690716,2.289,199.91,1.16,0,0,3
5139,1690766,2.337,199.91,1.16,0,0,3
5140,1690816,2.260,199.91,1.16,0,0,3
5141,1690866,2.251,199.87,1.16,0,0,7
5142,1690916,2.293,199.87,1.16,0,0,3
5143,1690966,2.244,199.87,1.16,0,0,2
5144,1691016,2.234,199.87,1.16,0,0,6
5145,1691066,2.318,199.91,1.16,0,0,3
5146,1691116,2.278,199.91,1.16,0,0,3
5147,1691166,2.234,199.91,1.16,0,0,2
5148,1691216,2.277,199.87,1.16,0,0,3
5149,1691266,2.260,199.87,1.16,0,0,7
5150,1691316,2.220,199.87,1.16,0,0,3
5151,1691366,2.168,199.91,1.16,0,0,3
5152,1691416,2.188,199.91,1.16,0,0,7
5153,1691466,2.258,199.91,1.16,0,0,3
5154,1691516,2.301,199.91,1.16,0,0,2
5155,1691566,2.351,199.91,1.16,0,0,3
5156,1691616,2.357,199.91,1.16,0,0,3
5157,1691666,2.265,199.91,1.16,0,0,7
5158,1691716,2.208,199.94,1.16,0,0,2
5159,1691766,2.246,199.94,1.16,0,0,3
5160,1691816,2.241,199.94,1.16,0,0,7
5161,1691866,2.326,199.98,1.16,0,0,3
5162,1691916,2.370,199.98,1.16,0,0,3
5163,1691966,2.320,199.98,1.16,0,0,2
5164,1692016,2.255,199.83,1.16,0,0,3
5165,1692066,2.216,199.83,1.16,0,0,7
5166,1692116,2.216,199.83,1.16,0,0,3
5167,1692166,2.171,199.94,1.16,0,0,3
5168,1692216,2.170,199.94,1.16,0,0,7
5169,1692266,2.311,199.94,1.16,0,0,3
5170,1692316,2.316,199.94,1.16,0,0,3
5171,1692366,2.250,199.83,1.16,0,0,3
5172,1692416,2.250,199.83,1.16,0,17475,2
5173,1692466,2.222,199.83,1.16,0,0,7
5174,1692516,2.179,199.83,1.16,0,0,3
5175,1692566,2.203,199.83,1.16,0,0,3
5176,1692616,2.277,199.83,1.16,0,0,2
5177,1692666,2.294,199.94,1.16,0,0,3
5178,1692716,2.275,199.94,1.16,0,0,3
5179,1692766,2.278,199.94,1.16,0,0,3
5180,1692816,2.278,199.87,1.16,0,0,2
5181,1692866,2.269,199.87,1.16,0,0,7
5182,1692916,2.257,199.87,1.16,0,0,2
5183,1692966,2.344,199.87,1.16,0,0,2
5184,1693016,2.394,199.87,1.16,0,0,3
5185,1693066,2.374,199.87,1.16,0,0,3
5186,1693116,2.398,199.87,1.16,0,0,3
5187,1693166,2.363,199.87,1.16,0,0,3
5188,1693216,2.295,199.87,1.16,0,0,3
5189,1693266,2.322,199.87,1.16,0,0,7
5190,1693316,2.254,199.94,1.16,0,0,2
5191,1693366,2.198,199.94,1.16,0,0,3
5192,1693416,2.268,199.94,1.16,0,0,3
5193,1693466,2.304,199.94,1.16,0,0,3
5194,1693516,2.284,199.94,1.16,0,0,3
5195,1693566,2.208,199.94,1.16,0,0,3
5196,1693616,2.180,199.94,1.16,0,0,3
5197,1693666,2.246,199.87,1.16,0,0,6
5198,1693716,2.255,199.87,1.16,0,0,2
5199,1693766,2.229,199.87,1.16,0,0,2
5200,1693816,2.339,200.02,1.16,0,0,3
5201,1693866,2.336,200.02,1.16,0,0,2
5202,1693916,2.257,200.02,1.16,0,0,3
5203,1693966,2.322,199.94,1.16,0,0,3
5204,1694016,2.320,199.94,1.16,0,0,3
5205,1694066,2.252,199.94,1.16,0,0,7
5206,1694116,2.188,199.94,1.16,0,0,3
5207,1694166,2.205,199.87,1.16,0,0,3
5208,1694216,2.302,199.87,1.16,0,0,3
5209,1694266,2.295,199.87,1.16,0,0,2
5210,1694316,2.281,199.98,1.16,0,0,3
5211,1694366,2.297,199.98,1.16,0,0,3
5212,1694416,2.322,199.98,1.16,0,0,3
5213,1694466,2.225,199.94,1.16,0,0,6
5214,1694516,2.184,199.94,1.16,0,0,2
5215,1694566,2.213,199.94,1.16,0,0,3
5216,1694616,2.223,199.91,1.16,0,0,3
5217,1694666,2.196,199.91,1.16,0,0,3
5218,1694716,2.215,199.91,1.16,0,0,3
5219,1694766,2.208,199.91,1.16,0,0,3
5220,1694816,2.200,199.98,1.16,0,0,3
5221,1694866,2.186,199.98,1.16,0,0,3
5222,1694916,2.193,199.98,1.16,0,0,3
5223,1694966,2.233,199.91,1.16,0,0,3
5224,1695016,2.324,199.91,1.16,0,0,3
5225,1695066,2.387,199.91,1.16,0,0,3
5226,1695116,2.371,200.02,1.16,0,0,3
5227,1695166,2.321,200.02,1.16,0,0,3
5228,1695216,2.240,200.02,1.16,0,0,3
5229,1695266,2.199,199.91,1.16,0,0,7
5230,1695316,2.162,199.91,1.16,0,0,3
5231,1695366,2.183,199.91,1.16,0,0,3
5232,1695416,2.281,199.91,1.16,0,0,7
5233,1695466,2.252,199.98,1.16,0,0,3
5234,1695516,2.214,199.98,1.16,0,0,3
5235,1695566,2.204,199.98,1.16,0,0,3
5236,1695616,2.206,200.02,1.16,0,0,3
5237,1695666,2.181,200.02,1.16,0,0,9
5238,1695716,2.153,200.02,1.16,0,0,2
5239,1695766,2.223,199.94,1.16,0,0,3
5240,1695816,2.390,199.94,1.16,0,0,9
5241,1695866,2.354,199.94,1.16,0,0,2
5242,1695916,2.234,200.02,1.16,0,0,2
5243,1695966,2.222,200.02,1.16,0,0,2
5244,1696016,2.167,200.02,1.16,0,0,3
5245,1696066,2.139,200.02,1.16,0,0,7
5246,1696116,2.161,199.98,1.16,0,0,2
5247,1696166,2.200,199.98,1.16,0,0,3
5248,1696216,2.251,199.98,1.16,0,0,7
5249,1696266,2.273,199.98,1.16,0,0,3
5250,1696316,2.260,199.98,1.16,0,0,3
5251,1696366,2.215,199.98,1.16,0,0,3
5252,1696416,2.202,199.94,1.16,0,0,3
5253,1696466,2.193,199.94,1.16,0,0,7
5254,1696516,2.231,199.94,1.16,0,0,3
5255,1696566,2.256,199.98,1.16,0,0,3
5256,1696616,2.304,199.98,1.16,0,0,7
5257,1696666,2.264,199.98,1.16,0,0,2
5258,1696716,2.180,199.98,1.16,0,0,3
5259,1696766,2.140,199.91,1.16,0,0,3
5260,1696816,2.133,199.91,1.16,0,0,3
5261,1696866,2.129,199.91,1.16,0,0,7
5262,1696916,2.176,199.94,1.16,0,0,3
5263,1696966,2.257,199.94,1.16,0,0,3
5264,1697016,2.306,199.94,1.16,0,0,7
5265,1697066,2.294,199.91,1.16,0,0,3
