# Messreihen
# Nr,Temp_C,Speed_mm_s,Dauer_s
# 1,200.0,1.16,380.0
#
sample_seq,millis_ms,kraft_N,temperatur,motor_geschwindigkeit,error_flags,sd_write_us,loop_duration_us
4727,702066,2.189,199.94,1.16,0,0,3
4728,702116,2.204,199.94,1.16,0,0,3
4729,702166,2.210,199.98,1.16,0,0,3
4730,702216,2.141,199.98,1.16,0,0,2
4731,702266,2.167,199.98,1.16,0,0,3
4732,702316,2.125,199.98,1.16,0,0,3
4733,702366,2.068,200.02,1.16,0,0,3
4734,702416,2.115,200.02,1.16,0,0,3
4735,702466,2.176,200.02,1.16,0,0,2
4736,702516,2.127,199.98,1.16,0,0,11
4737,702566,2.072,199.98,1.16,0,0,3
4738,702616,2.048,199.98,1.16,0,0,7
4739,702666,2.045,199.98,1.16,0,0,3
4740,702716,2.030,199.98,1.16,0,0,3
4741,702766,2.057,199.98,1.16,0,0,3
4742,702816,2.155,199.94,1.16,0,0,3
4743,702866,2.190,199.94,1.16,0,0,3
4744,702916,2.207,199.94,1.16,0,0,3
4745,702966,2.216,199.94,1.16,0,0,3
4746,703016,2.153,199.98,1.16,0,0,7
4747,703066,2.132,199.98,1.16,0,0,3
4748,703116,2.164,199.98,1.16,0,0,3
4749,703166,2.167,200.05,1.16,0,0,3
4750,703216,2.232,200.05,1.16,0,0,3
4751,703266,2.320,200.05,1.16,0,0,6
4752,703316,2.215,199.98,1.16,0,0,5
4753,703366,2.142,199.98,1.16,0,0,3
4754,703416,2.131,199.98,1.16,0,0,7
4755,703466,2.069,199.94,1.16,0,0,6
4756,703516,2.086,199.94,1.16,0,0,20
4757,703566,2.082,199.94,1.16,0,0,7
4758,703616,2.138,199.94,1.16,0,0,3
4759,703666,2.189,199.94,1.16,0,0,3
4760,703716,2.126,199.94,1.16,0,0,3
4761,703766,2.107,199.94,1.16,0,0,13
4762,703816,2.156,200.05,1.16,0,0,7
4763,703866,2.136,200.05,1.16,0,0,3
4764,703916,2.075,200.05,1.16,0,0,3
4765,703966,2.192,199.98,1.16,0,0,21
4766,704016,2.291,199.98,1.16,0,0,3
4767,704066,2.210,199.98,1.16,0,0,3
4768,704116,2.151,200.02,1.16,0,0,29
4769,704166,2.097,200.02,1.16,0,0,3
4770,704216,2.105,200.02,1.16,0,0,7
4771,704266,2.130,200.02,1.16,0,0,3
4772,704316,2.111,200.02,1.16,0,0,3
4773,704366,2.182,200.02,1.16,0,0,3
4774,704416,2.217,200.02,1.16,0,0,9
4775,704466,2.183,200.02,1.16,0,0,3
4776,704516,2.199,200.02,1.16,0,0,3
4777,704566,2.189,200.02,1.16,0,0,3
4778,704616,2.109,199.94,1.16,0,0,7
4779,704666,2.115,199.94,1.16,0,0,3
4780,704716,2.210,199.94,1.16,0,0,3
4781,704766,2.191,199.94,1.16,0,0,19
4782,704816,2.121,199.91,1.16,0,0,3
4783,704866,2.102,199.91,1.16,0,0,3
4784,704916,2.098,199.91,1.16,0,0,3
4785,704966,2.138,199.98,1.16,0,0,2
4786,705016,2.135,199.98,1.16,0,0,7
4787,705066,2.126,199.98,1.16,0,0,3
4788,705116,2.140,199.98,1.16,0,0,3
4789,705166,2.214,199.98,1.16,0,0,3
4790,705216,2.332,199.98,1.16,0,0,3
4791,705266,2.332,199.94,1.16,0,0,3
4792,705316,2.238,199.94,1.16,0,0,3
4793,705366,2.256,199.94,1.16,0,0,3
4794,705416,2.203,199.94,1.16,0,0,7
4795,705466,2.106,199.98,1.16,0,0,2
4796,705516,2.142,199.98,1.16,0,0,3
4797,705566,2.185,199.98,1.16,0,0,3
4798,705616,2.212,199.94,1.16,0,0,3
4799,705666,2.194,199.94,1.16,0,0,3
4800,705716,2.150,199.94,1.16,0,17243,3
4801,705766,2.202,199.98,1.16,0,0,11
4802,705816,2.162,199.98,1.16,0,0,7
4803,705866,2.138,199.98,1.16,0,0,3
4804,705916,2.255,199.94,1.16,0,0,3
4805,705966,2.328,199.94,1.16,0,0,3
4806,706016,2.232,199.94,1.16,0,0,3
4807,706066,2.248,199.94,1.16,0,0,3
4808,706116,2.171,200.02,1.16,0,0,3
4809,706166,2.097,200.02,1.16,0,0,3
4810,706216,2.078,200.02,1.16,0,0,7
4811,706266,2.117,199.98,1.16,0,0,3
4812,706316,2.234,199.98,1.16,0,0,3
4813,706366,2.228,199.98,1.16,0,0,3
4814,706416,2.254,200.02,1.16,0,0,3
4815,706466,2.242,200.02,1.16,0,0,2
4816,706516,2.138,200.02,1.16,0,0,3
4817,706566,2.166,199.98,1.16,0,0,2
4818,706616,2.220,199.98,1.16,0,0,7
4819,706666,2.198,199.98,1.16,0,0,21
4820,706716,2.251,199.98,1.16,0,0,3
4821,706766,2.324,200.05,1.16,0,0,3
4822,706816,2.220,200.05,1.16,0,0,3
4823,706866,2.147,200.05,1.16,0,0,2
4824,706916,2.132,200.05,1.16,0,0,3
4825,706966,2.103,200.05,1.16,0,0,3
4826,707016,2.135,200.05,1.16,0,0,7
4827,707066,2.137,199.98,1.16,0,0,7
4828,707116,2.230,199.98,1.16,0,0,3
4829,707166,2.228,199.98,1.16,0,0,7
4830,707216,2.123,200.05,1.16,0,0,3
4831,707266,2.144,200.05,1.16,0,0,13
4832,707316,2.187,200.05,1.16,0,0,11
4833,707366,2.147,200.05,1.16,0,0,7
4834,707416,2.152,199.94,1.16,0,0,13
4835,707466,2.229,199.94,1.16,0,0,3
4836,707516,2.241,199.94,1.16,0,0,3
4837,707566,2.196,199.98,1.16,0,0,19
4838,707616,2.175,199.98,1.16,0,0,11
4839,707666,2.145,199.98,1.16,0,0,11
4840,707716,2.144,199.98,1.16,0,0,5
4841,707766,2.110,199.98,1.16,0,0,7
4842,707816,2.165,199.98,1.16,0,0,11
4843,707866,2.204,200.02,1.16,0,0,5
4844,707916,2.247,200.02,1.16,0,0,3
4845,707966,2.294,200.02,1.16,0,0,11
4846,708016,2.246,200.02,1.16,0,0,11
4847,708066,2.135,199.98,1.16,0,0,9
4848,708116,2.175,199.98,1.16,0,0,3
4849,708166,2.172,199.98,1.16,0,0,11
4850,708216,2.079,199.98,1.16,0,0,9
4851,708266,2.103,199.98,1.16,0,0,10
4852,708316,2.149,199.98,1.16,0,0,16
4853,708366,2.171,200.02,1.16,0,0,5
4854,708416,2.106,200.02,1.16,0,0,3
4855,708466,2.080,200.02,1.16,0,0,9
4856,708516,2.127,200.02,1.16,0,0,45
4857,708566,2.077,200.02,1.16,0,0,13
4858,708616,2.070,200.02,1.16,0,0,3
4859,708666,2.272,200.02,1.16,0,0,3
4860,708716,2.362,200.13,1.16,0,0,5
4861,708766,2.282,200.13,1.16,0,0,3
4862,708816,2.307,200.13,1.16,0,0,9
4863,708866,2.261,200.05,1.16,0,0,7
4864,708916,2.165,200.05,1.16,0,0,9
4865,708966,2.172,200.05,1.16,0,0,3
4866,709016,2.189,199.98,1.16,0,0,5
4867,709066,2.247,199.98,1.16,0,0,9
4868,709116,2.265,199.98,1.16,0,0,11
4869,709166,2.237,199.98,1.16,0,0,3
4870,709216,2.218,199.98,1.16,0,0,9
4871,709266,2.087,199.98,1.16,0,0,11
4872,709316,2.040,199.98,1.16,0,0,3
4873,709366,2.091,200.05,1.16,0,0,3
4874,709416,2.122,200.05,1.16,0,0,9
4875,709466,2.171,200.05,1.16,0,0,3
4876,709516,2.203,200.02,1.16,0,0,27
4877,709566,2.138,200.02,1.16,0,0,11
4878,709616,2.134,200.02,1.16,0,0,7
4879,709666,2.121,200.02,1.16,0,0,9
4880,709716,2.156,200.02,1.16,0,0,13
4881,709766,2.140,200.02,1.16,0,0,7
4882,709816,2.130,200.02,1.16,0,0,3
4883,709866,2.261,199.94,1.16,0,0,3
4884,709916,2.276,199.94,1.16,0,0,3
4885,709966,2.206,199.94,1.16,0,0,3
4886,710016,2.211,200.05,1.16,0,0,3
4887,710066,2.236,200.05,1.16,0,0,7
4888,710116,2.177,200.05,1.16,0,0,3
4889,710166,2.187,199.98,1.16,0,0,3
4890,710216,2.251,199.98,1.16,0,0,3
4891,710266,2.213,199.98,1.16,0,0,2
4892,710316,2.217,200.02,1.16,0,0,3
4893,710366,2.177,200.02,1.16,0,0,2
4894,710416,2.189,200.02,1.16,0,0,3
4895,710466,2.212,200.02,1.16,0,0,2
4896,710516,2.164,200.05,1.16,0,0,21
4897,710566,2.157,200.05,1.16,0,0,2
4898,710616,2.141,200.05,1.16,0,0,2
4899,710666,2.156,200.05,1.16,0,0,2
4900,710716,2.223,200.05,1.16,0,18938,3
4901,710766,2.199,200.05,1.16,0,0,2
4902,710816,2.187,200.05,1.16,0,0,3
4903,710866,2.185,200.05,1.16,0,0,3
4904,710916,2.092,200.05,1.16,0,0,3
4905,710966,2.103,200.05,1.16,0,0,3
4906,711016,2.159,200.05,1.16,0,0,7
4907,711066,2.265,200.05,1.16,0,0,3
4908,711116,2.266,200.05,1.16,0,0,3
4909,711166,2.255,200.02,1.16,0,0,3
4910,711216,2.267,200.02,1.16,0,0,3
4911,711266,2.227,200.02,1.16,0,0,7
4912,711316,2.126,199.98,1.16,0,0,3
4913,711366,2.125,199.98,1.16,0,0,3
4914,711416,2.201,199.98,1.16,0,0,7
4915,711466,2.208,200.13,1.16,0,0,2
4916,711516,2.247,200.13,1.16,0,0,20
4917,711566,2.233,200.13,1.16,0,0,3
4918,711616,2.195,199.94,1.16,0,0,3
4919,711666,2.167,199.94,1.16,0,0,7
4920,711716,2.105,199.94,1.16,0,0,3
4921,711766,2.144,199.94,1.16,0,0,3
4922,711816,2.201,200.09,1.16,0,0,7
4923,711866,2.181,200.09,1.16,0,0,3
4924,711916,2.155,200.09,1.16,0,0,3
4925,711966,2.127,200.02,1.16,0,0,2
4926,712016,2.212,200.02,1.16,0,0,3
4927,712066,2.235,200.02,1.16,0,0,7
4928,712116,2.116,200.02,1.16,0,0,3
4929,712166,2.162,200.02,1.16,0,0,3
4930,712216,2.256,200.02,1.16,0,0,7
4931,712266,2.260,200.05,1.16,0,0,3
4932,712316,2.284,200.05,1.16,0,0,2
4933,712366,2.319,200.05,1.16,0,0,3
4934,712416,2.317,200.05,1.16,0,0,3
4935,712466,2.197,200.09,1.16,0,0,9
4936,712516,2.184,200.09,1.16,0,0,18
4937,712566,2.245,200.09,1.16,0,0,2
4938,712616,2.232,200.02,1.16,0,0,3
4939,712666,2.221,200.02,1.16,0,0,3
4940,712716,2.256,200.02,1.16,0,0,3
4941,712766,2.215,199.98,1.16,0,0,3
4942,712816,2.186,199.98,1.16,0,0,3
4943,712866,2.163,199.98,1.16,0,0,7
4944,712916,2.143,199.98,1.16,0,0,3
4945,712966,2.154,199.94,1.16,0,0,3
4946,713016,2.206,199.94,1.16,0,0,7
4947,713066,2.225,199.94,1.16,0,0,3
4948,713116,2.203,200.05,1.16,0,0,3
4949,713166,2.185,200.05,1.16,0,0,3
4950,713216,2.191,200.05,1.16,0,0,3
4951,713266,2.178,199.98,1.16,0,0,7
4952,713316,2.135,199.98,1.16,0,0,3
4953,713366,2.173,199.98,1.16,0,0,3
4954,713416,2.253,200.02,1.16,0,0,3
4955,713466,2.307,200.02,1.16,0,0,2
4956,713516,2.244,200.02,1.16,0,0,17
4957,713566,2.197,200.02,1.16,0,0,3
4958,713616,2.172,200.09,1.16,0,0,3
4959,713666,2.145,200.09,1.16,0,0,7
4960,713716,2.176,200.09,1.16,0,0,3
4961,713766,2.226,200.05,1.16,0,0,2
4962,713816,2.284,200.05,1.16,0,0,7
4963,713866,2.265,200.05,1.16,0,0,3
4964,713916,2.176,200.09,1.16,0,0,3
4965,713966,2.164,200.09,1.16,0,0,2
4966,714016,2.168,200.09,1.16,0,0,3
4967,714066,2.144,200.09,1.16,0,0,3
4968,714116,2.152,200.09,1.16,0,0,3
4969,714166,2.252,200.09,1.16,0,0,3
4970,714216,2.268,200.09,1.16,0,0,7
4971,714266,2.228,200.05,1.16,0,0,3
4972,714316,2.211,200.05,1.16,0,0,3
4973,714366,2.235,200.05,1.16,0,0,3
4974,714416,2.203,200.09,1.16,0,0,3
4975,714466,2.203,200.09,1.16,0,0,7
4976,714516,2.200,200.09,1.16,0,0,19
4977,714566,2.229,199.98,1.16,0,0,3
4978,714616,2.288,199.98,1.16,0,0,10
4979,714666,2.319,199.98,1.16,0,0,3
4980,714716,2.303,200.05,1.16,0,0,2
4981,714766,2.230,200.05,1.16,0,0,3
4982,714816,2.151,200.05,1.16,0,0,3
4983,714866,2.142,200.05,1.16,0,0,7
4984,714916,2.156,200.05,1.16,0,0,3
4985,714966,2.203,200.05,1.16,0,0,3
4986,715016,2.298,200.05,1.16,0,0,7
4987,715066,2.309,200.02,1.16,0,0,3
4988,715116,2.213,200.02,1.16,0,0,3
4989,715166,2.176,200.02,1.16,0,0,3
4990,715216,2.135,200.02,1.16,0,0,3
4991,715266,2.108,200.02,1.16,0,0,3
4992,715316,2.148,200.02,1.16,0,0,3
4993,715366,2.198,199.98,1.16,0,0,3
4994,715416,2.225,199.98,1.16,0,0,3
4995,715466,2.211,199.98,1.16,0,0,2
4996,715516,2.198,199.98,1.16,0,0,17
4997,715566,2.168,200.02,1.16,0,0,3
4998,715616,2.147,200.02,1.16,0,0,3
4999,715666,2.162,200.02,1.16,0,0,3
5000,715716,2.174,200.05,1.16,0,17379,3
5001,715766,2.274,200.05,1.16,0,0,3
5002,715816,2.331,200.05,1.16,0,0,2
5003,715866,2.294,200.02,1.16,0,0,3
5004,715916,2.215,200.02,1.16,0,0,3
5005,715966,2.149,200.02,1.16,0,0,3
5006,716016,2.136,200.05,1.16,0,0,3
5007,716066,2.141,200.05,1.16,0,0,3
5008,716116,2.110,200.05,1.16,0,0,3
5009,716166,2.154,200.05,1.16,0,0,3
5010,716216,2.160,200.02,1.16,0,0,7
5011,716266,2.134,200.02,1.16,0,0,3
5012,716316,2.144,200.02,1.16,0,0,3
5013,716366,2.152,199.98,1.16,0,0,3
5014,716416,2.152,199.98,1.16,0,0,3
5015,716466,2.122,199.98,1.16,0,0,3
5016,716516,2.141,200.13,1.16,0,0,13
5017,716566,2.219,200.13,1.16,0,0,3
5018,716616,2.303,200.13,1.16,0,0,3
5019,716666,2.315,200.13,1.16,0,0,3
5020,716716,2.264,200.05,1.16,0,0,2
5021,716766,2.206,200.05,1.16,0,0,2
5022,716816,2.183,200.05,1.16,0,0,3
5023,716866,2.147,200.02,1.16,0,0,3
5024,716916,2.156,200.02,1.16,0,0,3
5025,716966,2.251,200.02,1.16,0,0,2
5026,717016,2.313,200.02,1.16,0,0,7
5027,717066,2.296,200.02,1.16,0,0,3
5028,717116,2.276,200.02,1.16,0,0,3
5029,717166,2.208,200.02,1.16,0,0,2
5030,717216,2.141,200.02,1.16,0,0,3
5031,717266,2.137,200.02,1.16,0,0,3
5032,717316,2.210,200.02,1.16,0,0,3
5033,717366,2.246,200.02,1.16,0,0,3
5034,717416,2.208,200.02,1.16,0,0,3
5035,717466,2.151,200.02,1.16,0,0,2
5036,717516,2.129,200.05,1.16,0,0,14
5037,717566,2.108,200.05,1.16,0,0,3
5038,717616,2.103,200.05,1.16,0,0,3
5039,717666,2.120,199.98,1.16,0,0,3
5040,717716,2.200,199.98,1.16,0,0,3
5041,717766,2.258,199.98,1.16,0,0,3
5042,717816,2.289,200.05,1.16,0,0,3
5043,717866,2.263,200.05,1.16,0,0,3
5044,717916,2.219,200.05,1.16,0,0,7
5045,717966,2.213,200.05,1.16,0,0,3
5046,718016,2.174,200.09,1.16,0,0,3
5047,718066,2.130,200.09,1.16,0,0,3
5048,718116,2.205,200.09,1.16,0,0,2
5049,718166,2.267,200.05,1.16,0,0,3
5050,718216,2.264,200.05,1.16,0,0,3
5051,718266,2.237,200.05,1.16,0,0,2
5052,718316,2.182,200.09,1.16,0,0,7
5053,718366,2.159,200.09,1.16,0,0,3
5054,718416,2.156,200.09,1.16,0,0,3
5055,718466,2.222,200.05,1.16,0,0,2
5056,718516,2.284,200.05,1.16,0,0,21
5057,718566,2.238,200.05,1.16,0,0,3
5058,718616,2.176,200.05,1.16,0,0,3
5059,718666,2.174,200.09,1.16,0,0,3
5060,718716,2.202,200.09,1.16,0,0,7
5061,718766,2.159,200.09,1.16,0,0,3
5062,718816,2.076,200.02,1.16,0,0,3
5063,718866,2.111,200.02,1.16,0,0,3
5064,718916,2.194,200.02,1.16,0,0,3
5065,718966,2.247,200.09,1.16,0,0,3
5066,719016,2.245,200.09,1.16,0,0,3
5067,719066,2.258,200.09,1.16,0,0,3
5068,719116,2.280,199.98,1.16,0,0,8
5069,719166,2.219,199.98,1.16,0,0,2
5070,719216,2.202,199.98,1.16,0,0,3
5071,719266,2.239,199.98,1.16,0,0,3
5072,719316,2.277,199.98,1.16,0,0,3
5073,719366,2.287,199.98,1.16,0,0,2
5074,719416,2.204,199.98,1.16,0,0,2
5075,719466,2.131,200.09,1.16,0,0,3
5076,719516,2.103,200.09,1.16,0,0,25
5077,719566,2.061,200.09,1.16,0,0,2
5078,719616,2.103,200.05,1.16,0,0,3
5079,719666,2.183,200.05,1.16,0,0,3
5080,719716,2.185,200.05,1.16,0,0,2
5081,719766,2.197,200.09,1.16,0,0,2
5082,719816,2.136,200.09,1.16,0,0,3
5083,719866,2.126,200.09,1.16,0,0,3
5084,719916,2.151,200.09,1.16,0,0,3
5085,719966,2.172,200.02,1.16,0,0,8
5086,720016,2.275,200.02,1.16,0,0,3
5087,720066,2.285,200.02,1.16,0,0,7
5088,720116,2.220,200.09,1.16,0,0,3
5089,720166,2.140,200.09,1.16,0,0,3
5090,720216,2.124,200.09,1.16,0,0,3
5091,720266,2.140,199.98,1.16,0,0,7
5092,720316,2.144,199.98,1.16,0,0,3
5093,720366,2.166,199.98,1.16,0,0,7
5094,720416,2.239,199.98,1.16,0,0,3
5095,720466,2.239,199.98,1.16,0,0,9
5096,720516,2.248,199.98,1.16,0,0,17
5097,720566,2.288,199.98,1.16,0,0,3
5098,720616,2.173,200.16,1.16,0,0,3
5099,720666,2.124,200.16,1.16,0,0,9
5100,720716,2.186,200.16,1.16,0,17870,3
5101,720766,2.199,200.09,1.16,0,0,9
5102,720816,2.180,200.09,1.16,0,0,3
5103,720866,2.155,200.09,1.16,0,0,7
5104,720916,2.137,200.02,1.16,0,0,9
5105,720966,2.158,200.02,1.16,0,0,2
5106,721016,2.111,200.02,1.16,0,0,3
5107,721066,2.071,200.02,1.16,0,0,17
5108,721116,2.065,200.02,1.16,0,0,3
5109,721166,2.121,200.02,1.16,0,0,3
5110,721216,2.255,200.02,1.16,0,0,9
5111,721266,2.320,200.02,1.16,0,0,5
5112,721316,2.273,200.02,1.16,0,0,3
5113,721366,2.237,200.02,1.16,0,0,2
5114,721416,2.274,200.05,1.16,0,0,7
5115,721466,2.213,200.05,1.16,0,0,2
5116,721516,2.116,200.05,1.16,0,0,15
5117,721566,2.110,200.05,1.16,0,0,5
5118,721616,2.171,200.05,1.16,0,0,3
5119,721666,2.288,200.05,1.16,0,0,3
5120,721716,2.241,200.05,1.16,0,0,9
5121,721766,2.199,200.02,1.16,0,0,3
5122,721816,2.186,200.02,1.16,0,0,9
5123,721866,2.149,200.02,1.16,0,0,7
5124,721916,2.175,199.94,1.16,0,0,5
5125,721966,2.217,199.94,1.16,0,0,9
5126,722016,2.231,199.94,1.16,0,0,7
5127,722066,2.239,200.02,1.16,0,0,3
5128,722116,2.230,200.02,1.16,0,0,9
5129,722166,2.121,200.02,1.16,0,0,7
5130,722216,2.061,200.02,1.16,0,0,5
5131,722266,2.040,200.02,1.16,0,0,2
5132,722316,2.059,200.02,1.16,0,0,9
5133,722366,2.162,200.02,1.16,0,0,7
5134,722416,2.226,199.91,1.16,0,0,9
5135,722466,2.225,199.91,1.16,0,0,3
5136,722516,2.200,199.91,1.16,0,0,21
5137,722566,2.212,200.02,1.16,0,0,13
5138,722616,2.255,200.02,1.16,0,0,3
5139,722666,2.231,200.02,1.16,0,0,3
5140,722716,2.173,199.98,1.16,0,0,9
5141,722766,2.240,199.98,1.16,0,0,3
5142,722816,2.326,199.98,1.16,0,0,7
5143,722866,2.209,200.02,1.16,0,0,5
5144,722916,2.147,200.02,1.16,0,0,3
5145,722966,2.114,200.02,1.16,0,0,3
5146,723016,2.120,200.02,1.16,0,0,13
5147,723066,2.119,200.02,1.16,0,0,3
5148,723116,2.079,200.02,1.16,0,0,13
5149,723166,2.122,200.02,1.16,0,0,11
5150,723216,2.176,200.09,1.16,0,0,3
5151,723266,2.141,200.09,1.16,0,0,3
5152,723316,2.192,200.09,1.16,0,0,3
5153,723366,2.205,199.98,1.16,0,0,7
5154,723416,2.137,199.98,1.16,0,0,2
5155,723470,2.135,199.98,1.16,0,0,76
5156,723516,2.180,199.94,1.16,0,0,5
5157,723566,2.209,199.94,1.16,0,0,3
5158,723616,2.179,199.94,1.16,0,0,3
5159,723666,2.144,199.94,1.16,0,0,3
5160,723716,2.146,199.98,1.16,0,0,3
5161,723766,2.206,199.98,1.16,0,0,2
5162,723816,2.147,199.98,1.16,0,0,3
5163,723866,2.154,200.02,1.16,0,0,3
5164,723916,2.172,200.02,1.16,0,0,3
5165,723966,2.181,200.02,1.16,0,0,3
5166,724016,2.256,199.87,1.16,0,0,3
5167,724066,2.304,199.87,1.16,0,0,3
5168,724116,2.219,199.87,1.16,0,0,3
5169,724166,2.186,199.98,1.16,0,0,3
5170,724216,2.201,199.98,1.16,0,0,3
5171,724266,2.134,199.98,1.16,0,0,3
5172,724316,2.105,199.98,1.16,0,0,6
5173,724366,2.135,200.05,1.16,0,0,3
5174,724416,2.143,200.05,1.16,0,0,2
5175,724466,2.175,200.05,1.16,0,0,2
5176,724516,2.135,199.98,1.16,0,0,13
5177,724566,2.109,199.98,1.16,0,0,2
5178,724616,2.129,199.98,1.16,0,0,3
5179,724666,2.134,199.91,1.16,0,0,3
5180,724716,2.245,199.91,1.16,0,0,7
5181,724766,2.346,199.91,1.16,0,0,3
5182,724816,2.281,199.91,1.16,0,0,3
5183,724866,2.248,200.02,1.16,0,0,3
5184,724916,2.313,200.02,1.16,0,0,2
5185,724966,2.255,200.02,1.16,0,0,3
5186,725016,2.139,200.09,1.16,0,0,3
5187,725066,2.112,200.09,1.16,0,0,2
5188,725116,2.167,200.09,1.16,0,0,7
5189,725166,2.266,200.02,1.16,0,0,3
5190,725216,2.244,200.02,1.16,0,0,3
5191,725266,2.197,200.02,1.16,0,0,3
5192,725316,2.205,199.94,1.16,0,0,3
5193,725366,2.172,199.94,1.16,0,0,3
5194,725416,2.224,199.94,1.16,0,0,3
5195,725466,2.340,199.94,1.16,0,0,3
5196,725516,2.312,199.98,1.16,0,0,19
5197,725566,2.280,199.98,1.16,0,0,3
5198,725616,2.256,199.98,1.16,0,0,3
5199,725666,2.161,199.98,1.16,0,0,3
5200,725716,2.130,199.98,1.16,0,18056,3
5201,725766,2.105,199.98,1.16,0,0,3
5202,725816,2.126,200.02,1.16,0,0,3
5203,725866,2.212,200.02,1.16,0,0,3
5204,725916,2.278,200.02,1.16,0,0,7
5205,725966,2.297,199.98,1.16,0,0,3
5206,726016,2.233,199.98,1.16,0,0,3
5207,726066,2.199,199.98,1.16,0,0,3
5208,726116,2.300,199.98,1.16,0,0,3
5209,726166,2.291,200.05,1.16,0,0,3
5210,726216,2.166,200.05,1.16,0,0,3
5211,726266,2.222,200.05,1.16,0,0,3
5212,726316,2.338,199.87,1.16,0,0,7
5213,726366,2.237,199.87,1.16,0,0,3
5214,726416,2.193,199.87,1.16,0,0,3
5215,726466,2.147,199.94,1.16,0,0,2
5216,726516,2.156,199.94,1.16,0,0,42
5217,726566,2.182,199.94,1.16,0,0,3
5218,726616,2.129,199.98,1.16,0,0,3
5219,726666,2.213,199.98,1.16,0,0,3
5220,726716,2.242,199.98,1.16,0,0,2
5221,726766,2.204,199.98,1.16,0,0,2
5222,726816,2.281,199.98,1.16,0,0,3
5223,726866,2.260,199.98,1.16,0,0,3
5224,726916,2.191,199.98,1.16,0,0,3
5225,726966,2.207,199.83,1.16,0,0,3
5226,727016,2.239,199.83,1.16,0,0,3
5227,727066,2.231,199.83,1.16,0,0,3
5228,727116,2.194,200.02,1.16,0,0,7
5229,727166,2.180,200.02,1.16,0,0,3
5230,727216,2.252,200.02,1.16,0,0,3
5231,727266,2.249,199.98,1.16,0,0,3
5232,727316,2.205,199.98,1.16,0,0,3
5233,727366,2.240,199.98,1.16,0,0,3
5234,727416,2.186,199.98,1.16,0,0,3
5235,727466,2.299,199.91,1.16,0,0,3
5236,727516,2.383,199.91,1.16,0,0,15
5237,727566,2.316,199.91,1.16,0,0,3
5238,727616,2.263,199.94,1.16,0,0,2
5239,727666,2.274,199.94,1.16,0,0,2
5240,727716,2.184,199.94,1.16,0,0,3
5241,727766,2.104,199.87,1.16,0,0,2
5242,727817,2.111,199.87,1.16,0,0,3
5243,727866,2.241,199.87,1.16,0,0,3
5244,727916,2.303,199.94,1.16,0,0,3
5245,727966,2.194,199.94,1.16,0,0,3
5246,728016,2.197,199.94,1.16,0,0,3
5247,728066,2.176,199.94,1.16,0,0,3
5248,728116,2.117,200.02,1.16,0,0,3
5249,728166,2.198,200.02,1.16,0,0,7
5250,728216,2.290,200.02,1.16,0,0,3
5251,728266,2.369,199.94,1.16,0,0,3
5252,728316,2.364,199.94,1.16,0,0,7
5253,728366,2.352,199.94,1.16,0,0,2
5254,728416,2.280,200.02,1.16,0,0,3
5255,728472,2.201,200.02,1.16,0,0,5893
5256,728516,2.175,200.02,1.16,0,0,15
5257,728566,2.213,200.02,1.16,0,0,7
5258,728616,2.292,199.91,1.16,0,0,3
5259,728666,2.316,199.91,1.16,0,0,2
5260,728716,2.310,199.91,1.16,0,0,7
5261,728766,2.249,199.91,1.16,0,0,3
5262,728816,2.187,199.91,1.16,0,0,3
5263,728866,2.229,199.91,1.16,0,0,3
5264,728916,2.216,199.98,1.16,0,0,3
5265,728966,2.157,199.98,1.16,0,0,6
5266,729016,2.197,199.98,1.16,0,0,2
5267,729066,2.258,200.02,1.16,0,0,3
5268,729116,2.222,200.02,1.16,0,0,7
5269,729166,2.187,200.02,1.16,0,0,3
5270,729216,2.213,200.02,1.16,0,0,3
5271,729266,2.213,200.02,1.16,0,0,3
5272,729316,2.223,200.02,1.16,0,0,3
5273,729366,2.197,200.02,1.16,0,0,7
5274,729416,2.237,199.98,1.16,0,0,3
5275,729466,2.331,199.98,1.16,0,0,2
5276,729516,2.396,199.98,1.16,0,0,19
5277,729566,2.403,199.98,1.16,0,0,3
5278,729616,2.323,199.98,1.16,0,0,3
5279,729666,2.250,199.98,1.16,0,0,3
5280,729716,2.285,199.87,1.16,0,0,3
5281,729766,2.258,199.87,1.16,0,0,7
5282,729816,2.259,199.87,1.16,0,0,3
5283,729866,2.321,199.87,1.16,0,0,3
5284,729916,2.322,199.98,1.16,0,0,7
5285,729966,2.331,199.98,1.16,0,0,3
5286,730016,2.298,199.98,1.16,0,0,2
5287,730066,2.247,199.94,1.16,0,0,3
5288,730116,2.214,199.94,1.16,0,0,3
5289,730166,2.188,199.94,1.16,0,0,7
5290,730216,2.333,199.87,1.16,0,0,3
5291,730266,2.357,199.87,1.16,0,0,3
5292,730316,2.248,199.87,1.16,0,0,7
5293,730366,2.281,199.87,1.16,0,0,3
5294,730416,2.282,199.87,1.16,0,0,3
5295,730471,2.194,199.87,1.16,0,0,42
5296,730516,2.167,199.87,1.16,0,0,3
5297,730566,2.210,199.98,1.16,0,0,7
5298,730616,2.338,199.98,1.16,0,0,3
5299,730666,2.363,199.98,1.16,0,0,3
5300,730716,2.321,199.91,1.16,0,22322,7
5301,730766,2.316,199.91,1.16,0,0,3
5302,730816,2.315,199.91,1.16,0,0,3
5303,730866,2.327,199.94,1.16,0,0,3
5304,730916,2.326,199.94,1.16,0,0,3
